run	track	layer	rank	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
baseline	prefill	14	9	79	0.007666785392772472	0.011880760407058355	0.062111801242236024	0.004213975014285882	0.031055900621118012	161	161
baseline	prefill	14	10	30	0.007053928546301836	0.00876478852680695	0.10559006211180125	0.0017108599805051132	0.024844720496894408	161	161
baseline	prefill	14	11	215	0.0069863370298490265	0.007820923540531894	0.07453416149068323	0.0008345865106828671	0.012422360248447204	161	161
baseline	prefill	14	12	99	0.006023288656070932	0.01372041262134005	0.11180124223602485	0.007697123965269118	0.062111801242236024	161	161
baseline	prefill	14	13	169	0.005473338250216397	0.0111800943606435	0.10559006211180125	0.005706756110427102	0.062111801242236024	161	161
baseline	prefill	14	14	236	0.005148406708066382	0.006634558135739956	0.08074534161490683	0.001486151427673574	0.024844720496894408	161	161
baseline	prefill	14	15	228	0.004805913122847082	0.03644340366957311	0.18012422360248448	0.03163749054672603	0.2111801242236025	161	161
baseline	prefill	15	1	189	0.018497398928659793	0.024862579236879276	0.10559006211180125	0.006365180308219483	0.031055900621118012	161	161
baseline	prefill	15	2	142	0.017390268847611478	0.02188815377974549	0.19254658385093168	0.004497884932134012	0.043478260869565216	161	161
baseline	prefill	15	3	67	0.01302791576169975	0.031776297804109434	0.18012422360248448	0.018748382042409684	0.13043478260869565	161	161
baseline	prefill	15	4	23	0.009037349742557984	0.03414560550089415	0.2546583850931677	0.025108255758336164	0.19875776397515527	161	161
baseline	prefill	15	5	171	0.00890413048700198	0.017111909582261216	0.13664596273291926	0.008207779095259236	0.062111801242236024	161	161
baseline	prefill	15	6	43	0.008569333314715061	0.008569333314715061	0.06832298136645963	0.0	0.0	161	161
baseline	prefill	15	7	207	0.007683237676683338	0.012546278097401426	0.09316770186335403	0.004863040420718089	0.037267080745341616	161	161
baseline	prefill	15	8	56	0.00653934090680567	0.008949323278686874	0.07453416149068323	0.0024099823718812044	0.018633540372670808	161	161
baseline	prefill	15	9	191	0.006446891240419958	0.007520473704020719	0.07453416149068323	0.0010735824636007607	0.018633540372670808	161	161
baseline	prefill	15	10	123	0.005863849592788945	0.010000671708359169	0.06832298136645963	0.0041368221155702245	0.031055900621118012	161	161
baseline	prefill	15	11	133	0.005745337654495297	0.011824108806628314	0.11801242236024845	0.006078771152133017	0.06832298136645963	161	161
baseline	prefill	15	12	250	0.005386287609752308	0.041489623374265525	0.30434782608695654	0.03610333576451322	0.2919254658385093	161	161
baseline	prefill	15	13	254	0.005199224000058825	0.005199224000058825	0.037267080745341616	0.0	0.0	161	161
baseline	prefill	15	14	229	0.004830287456524689	0.045776991656490525	0.33540372670807456	0.040946704199965836	0.2981366459627329	161	161
baseline	prefill	15	15	105	0.004692303361776569	0.00828818771201993	0.08074534161490683	0.003595884350243361	0.043478260869565216	161	161
baseline	prefill	16	1	40	0.024758102872976945	0.049924544625221515	0.2732919254658385	0.02516644175224457	0.18633540372670807	161	161
baseline	prefill	16	2	233	0.013978949566065019	0.04846571887664613	0.4161490683229814	0.03448676931058111	0.33540372670807456	161	161
baseline	prefill	16	3	2	0.012187446142064332	0.02074964261863058	0.16770186335403728	0.008562196476566248	0.08074534161490683	161	161
baseline	prefill	16	4	88	0.007913074973056988	0.008402054196373207	0.07453416149068323	0.0004889792233162186	0.018633540372670808	161	161
baseline	prefill	16	5	28	0.0077279892041592635	0.040606651623330554	0.36645962732919257	0.03287866241917129	0.2919254658385093	161	161
baseline	prefill	16	6	41	0.007493096140276848	0.007493096140276848	0.055900621118012424	0.0	0.0	161	161
baseline	prefill	16	7	61	0.0072129032328834344	0.0176628012939066	0.16770186335403728	0.010449898061023165	0.10559006211180125	161	161
baseline	prefill	16	8	105	0.005268140567155068	0.00892094780180007	0.08695652173913043	0.0036528072346450014	0.031055900621118012	161	161
baseline	prefill	16	9	245	0.00514387926518153	0.005711743700072276	0.062111801242236024	0.000567864434890746	0.018633540372670808	161	161
baseline	prefill	16	10	92	0.005055805312736517	0.007875673053235718	0.07453416149068323	0.0028198677404992	0.037267080745341616	161	161
baseline	prefill	16	11	187	0.004906432913105608	0.009202695153063559	0.08074534161490683	0.0042962622399579506	0.043478260869565216	161	161
baseline	prefill	16	12	166	0.004866390063670765	0.006084562121556511	0.043478260869565216	0.0012181720578857463	0.024844720496894408	161	161
baseline	prefill	16	13	42	0.004819777891974575	0.010389460625654537	0.08695652173913043	0.005569682733679962	0.062111801242236024	161	161
baseline	prefill	16	14	60	0.004565389286461509	0.01696555992570269	0.16770186335403728	0.012400170639241181	0.11801242236024845	161	161
baseline	prefill	16	15	217	0.004175435700097176	0.00784968192902524	0.08074534161490683	0.0036742462289280626	0.043478260869565216	161	161
baseline	prefill	17	1	46	0.030679980003496185	0.09513876895630498	0.43478260869565216	0.0644587889528088	0.3105590062111801	161	161
baseline	prefill	17	2	7	0.012783986098355186	0.039323117328960135	0.30434782608695654	0.02653913123060495	0.2111801242236025	161	161
baseline	prefill	17	3	215	0.011744224251325687	0.012893063682290372	0.08074534161490683	0.0011488394309646839	0.006211180124223602	161	161
baseline	prefill	17	4	37	0.010953030327571275	0.015631971104896048	0.16770186335403728	0.004678940777324774	0.049689440993788817	161	161
baseline	prefill	17	5	64	0.01050548036781003	0.09613961086413775	0.6459627329192547	0.08563413049632772	0.5527950310559007	161	161
baseline	prefill	17	6	206	0.009107909133684356	0.016165830289909946	0.09937888198757763	0.007057921156225589	0.049689440993788817	161	161
baseline	prefill	17	7	189	0.006835459648916752	0.029575677998444013	0.18633540372670807	0.02274021834952726	0.16149068322981366	161	161
baseline	prefill	17	8	67	0.006024176174074317	0.007986213378924415	0.062111801242236024	0.001962037204850099	0.018633540372670808	161	161
baseline	prefill	17	9	243	0.005253483827544975	0.005253483827544975	0.055900621118012424	0.0	0.0	161	161
baseline	prefill	17	10	138	0.005249751653189265	0.005249751653189265	0.049689440993788817	0.0	0.0	161	161
baseline	prefill	17	11	111	0.004897543913698231	0.004897543913698231	0.043478260869565216	0.0	0.0	161	161
baseline	prefill	17	12	90	0.004751814075241089	0.004751814075241089	0.043478260869565216	0.0	0.0	161	161
baseline	prefill	17	13	84	0.004744287420130094	0.005325048814327997	0.062111801242236024	0.0005807613941979035	0.006211180124223602	161	161
baseline	prefill	17	14	216	0.003955533181564447	0.004890766843038815	0.049689440993788817	0.0009352336614743682	0.012422360248447204	161	161
baseline	prefill	17	15	25	0.0037648337281303342	0.00531845988657635	0.055900621118012424	0.0015536261584460156	0.031055900621118012	161	161
baseline	prefill	18	1	30	0.027468388391733763	0.04690260414589549	0.37888198757763975	0.019434215754161727	0.18012422360248448	161	161
baseline	prefill	18	2	15	0.026139611916311617	0.0848193203855796	0.40993788819875776	0.05867970846926798	0.2981366459627329	161	161
baseline	prefill	18	3	253	0.016898791368783424	0.02247485011071606	0.15527950310559005	0.005576058741932635	0.062111801242236024	161	161
baseline	prefill	18	4	209	0.012310199827483381	0.019541483677616267	0.13043478260869565	0.007231283850132885	0.049689440993788817	161	161
baseline	prefill	18	5	178	0.01030770643531231	0.027535063064881002	0.16770186335403728	0.01722735662956869	0.10559006211180125	161	161
baseline	prefill	18	6	203	0.010234713062133794	0.018000722879340462	0.18012422360248448	0.007766009817206667	0.09316770186335403	161	161
baseline	prefill	18	7	184	0.009492398800918003	0.009492398800918003	0.07453416149068323	0.0	0.0	161	161
baseline	prefill	18	8	173	0.007929685449006681	0.009606659025821819	0.07453416149068323	0.0016769735768151365	0.012422360248447204	161	161
baseline	prefill	18	9	43	0.006416447042644026	0.043274266503576485	0.37267080745341613	0.03685781946093246	0.3105590062111801	161	161
baseline	prefill	18	10	163	0.0061553345235314146	0.03369276503379051	0.2360248447204969	0.027537430510259097	0.18633540372670807	161	161
baseline	prefill	18	11	254	0.004717978841546483	0.06364975564362976	0.32919254658385094	0.05893177680208328	0.2981366459627329	161	161
baseline	prefill	18	12	133	0.00450764453974527	0.0054758377290587785	0.055900621118012424	0.0009681931893135081	0.012422360248447204	161	161
baseline	prefill	18	13	88	0.0044371268947042295	0.006077033984892019	0.07453416149068323	0.0016399070901877897	0.024844720496894408	161	161
baseline	prefill	18	14	217	0.004233311438526446	0.004760073153985547	0.055900621118012424	0.0005267617154591005	0.006211180124223602	161	161
baseline	prefill	18	15	18	0.004095775296814005	0.01080887925516761	0.08074534161490683	0.006713103958353605	0.049689440993788817	161	161
baseline	prefill	19	1	45	0.029649635563108918	0.047455526879202674	0.2732919254658385	0.017805891316093756	0.11801242236024845	161	161
baseline	prefill	19	2	23	0.02719732963257796	0.0364584514316295	0.13664596273291926	0.009261121799051539	0.037267080745341616	161	161
baseline	prefill	19	3	60	0.011765530661696118	0.015406099091166643	0.11180124223602485	0.0036405684294705245	0.031055900621118012	161	161
baseline	prefill	19	4	215	0.01088093624419253	0.026173157441954045	0.22981366459627328	0.015292221197761515	0.13664596273291926	161	161
baseline	prefill	19	5	87	0.010426462296599796	0.01183152981003315	0.08074534161490683	0.0014050675134333539	0.012422360248447204	161	161
baseline	prefill	19	6	201	0.0068844259129378915	0.05145705627695523	0.2732919254658385	0.04457263036401734	0.2546583850931677	161	161
baseline	prefill	19	7	224	0.005593392441629685	0.014649849078292554	0.16770186335403728	0.00905645663666287	0.11801242236024845	161	161
baseline	prefill	19	8	34	0.004784575607761533	0.00971378388227009	0.08074534161490683	0.004929208274508557	0.055900621118012424	161	161
baseline	prefill	19	9	154	0.004707190021906522	0.009693694969962557	0.10559006211180125	0.004986504948056036	0.062111801242236024	161	161
baseline	prefill	19	10	71	0.004506399794435848	0.015023289321317279	0.14906832298136646	0.01051688952688143	0.09316770186335403	161	161
baseline	prefill	19	11	231	0.00442397438436	0.011486313098257003	0.12422360248447205	0.007062338713897003	0.07453416149068323	161	161
baseline	prefill	19	12	213	0.004381099353112906	0.033983199117166234	0.18633540372670807	0.029602099764053327	0.17391304347826086	161	161
baseline	prefill	19	13	203	0.00434021195511938	0.005091532967108993	0.055900621118012424	0.0007513210119896129	0.006211180124223602	161	161
baseline	prefill	19	14	114	0.00433770974134305	0.007854410265762519	0.06832298136645963	0.0035167005244194686	0.043478260869565216	161	161
baseline	prefill	19	15	96	0.004314559640928823	0.007188789643295778	0.06832298136645963	0.0028742300023669545	0.024844720496894408	161	161
baseline	prefill	20	1	224	0.017662398807539934	0.1238591243155224	0.5217391304347826	0.10619672550798247	0.453416149068323	161	161
baseline	prefill	20	2	216	0.01744174565703142	0.03423668965494277	0.20496894409937888	0.016794943997911347	0.09316770186335403	161	161
baseline	prefill	20	3	25	0.013793275210076613	0.041696805871966246	0.2484472049689441	0.027903530661889633	0.21739130434782608	161	161
baseline	prefill	20	4	50	0.011808971436068287	0.04137093664010914	0.2795031055900621	0.029561965204040856	0.19875776397515527	161	161
baseline	prefill	20	5	49	0.008522427546995153	0.01377777096701603	0.11180124223602485	0.0052553434200208774	0.049689440993788817	161	161
baseline	prefill	20	6	151	0.007425172213418051	0.024818381330974467	0.2670807453416149	0.017393209117556416	0.19875776397515527	161	161
baseline	prefill	20	7	91	0.006723914193410538	0.008729113022001026	0.08074534161490683	0.0020051988285904885	0.024844720496894408	161	161
baseline	prefill	20	8	194	0.006168539740258927	0.010944654821008704	0.08695652173913043	0.004776115080749777	0.037267080745341616	161	161
baseline	prefill	20	9	43	0.006012444411058767	0.00709023706543373	0.062111801242236024	0.001077792654374962	0.012422360248447204	161	161
baseline	prefill	20	10	204	0.005364426748051917	0.007889820749319636	0.07453416149068323	0.0025253940012677197	0.037267080745341616	161	161
baseline	prefill	20	11	196	0.0053130344815529714	0.012265288095588077	0.14906832298136646	0.006952253614035105	0.09937888198757763	161	161
baseline	prefill	20	12	174	0.004405715208184748	0.0070728115237501405	0.049689440993788817	0.002667096315565392	0.024844720496894408	161	161
baseline	prefill	20	13	223	0.004297113852042936	0.005215120165340943	0.062111801242236024	0.0009180063132980075	0.024844720496894408	161	161
baseline	prefill	20	14	193	0.0038631225603904355	0.006088090057114723	0.062111801242236024	0.002224967496724287	0.024844720496894408	161	161
baseline	prefill	20	15	235	0.0036904204153796957	0.004253677849226321	0.043478260869565216	0.0005632574338466256	0.006211180124223602	161	161
baseline	prefill	21	1	128	0.017521933507386282	0.020537353884308263	0.16149068322981366	0.003015420376921982	0.037267080745341616	161	161
baseline	prefill	21	2	121	0.012859614842166134	0.018898112351613258	0.11801242236024845	0.006038497509447124	0.055900621118012424	161	161
baseline	prefill	21	3	4	0.008704078467901315	0.008704078467901315	0.062111801242236024	0.0	0.0	161	161
baseline	prefill	21	4	243	0.008512353355237624	0.06379918980747407	0.32919254658385094	0.05528683645223644	0.2919254658385093	161	161
baseline	prefill	21	5	137	0.008018308009856152	0.022872348146505118	0.17391304347826086	0.014854040136648965	0.13043478260869565	161	161
baseline	prefill	21	6	210	0.007153663832540196	0.010296285588140107	0.10559006211180125	0.003142621755599911	0.049689440993788817	161	161
baseline	prefill	21	7	205	0.007031339845758029	0.0077435481068266615	0.062111801242236024	0.0007122082610686324	0.006211180124223602	161	161
baseline	prefill	21	8	156	0.0060062295309594865	0.016140798555464384	0.11801242236024845	0.010134569024504898	0.09937888198757763	161	161
baseline	prefill	21	9	55	0.005960332871967213	0.005960332871967213	0.055900621118012424	0.0	0.0	161	161
baseline	prefill	21	10	133	0.005136485134032985	0.006071097385582685	0.049689440993788817	0.0009346122515496999	0.012422360248447204	161	161
baseline	prefill	21	11	72	0.005038131545981905	0.019504523071700672	0.08695652173913043	0.014466391525718767	0.037267080745341616	161	161
baseline	prefill	21	12	107	0.004674710438482477	0.005940777202274363	0.055900621118012424	0.0012660667637918856	0.012422360248447204	161	161
baseline	prefill	21	13	188	0.004226951106455837	0.005374380153929748	0.055900621118012424	0.0011474290474739117	0.012422360248447204	161	161
baseline	prefill	21	14	189	0.0037598539060830207	0.011087201328558826	0.13664596273291926	0.007327347422475805	0.09316770186335403	161	161
baseline	prefill	21	15	234	0.0037363350763468493	0.009523798324286199	0.07453416149068323	0.005787463247939349	0.037267080745341616	161	161
baseline	prefill	22	1	36	0.030866545777568043	0.03588399125177819	0.11801242236024845	0.005017445474210149	0.031055900621118012	161	161
baseline	prefill	22	2	70	0.018807843912317712	0.03322646274530551	0.2484472049689441	0.014418618832987796	0.09937888198757763	161	161
baseline	prefill	22	3	74	0.010797882893789931	0.01666573112871131	0.13043478260869565	0.005867848234921378	0.043478260869565216	161	161
baseline	prefill	22	4	56	0.010696107421469078	0.0722882424148453	0.34782608695652173	0.06159213499337622	0.2484472049689441	161	161
baseline	prefill	22	5	0	0.008633251412832865	0.01064515641687116	0.055900621118012424	0.0020119050040382958	0.012422360248447204	161	161
